"siteID","order","family","genus","invertebrateLifeStage","lowest_id","mean_biomass_mg_m2","sd_biomass_mg_m2"
"PRIN","Ephemeroptera","Baetidae","Fallceon","larva","Fallceon",0.492579884485446,0.787273247232454
"PRIN","Ephemeroptera","Baetidae","Paracloeodes","larva","Paracloeodes",0.0504271707726123,0.0467354333375435
"PRIN","Ephemeroptera","Baetidae","Plauditus","larva","Plauditus",0.323268574930586,0.402787246221191
"PRIN","Ephemeroptera","Baetidae",,"larva","Baetidae",0.0551796814423829,0.105211800498733
"PRIN","Ephemeroptera","Caenidae","Caenis","larva","Caenis",0.0583817943123485,0.0670221787252545
"PRIN","Ephemeroptera","Caenidae",,"larva","Caenidae",0.010224,
"PRIN","Ephemeroptera","Ephemeridae","Hexagenia","larva","Hexagenia",0.0136502014451603,
"PRIN","Ephemeroptera","Heptageniidae","Leucrocuta","larva","Leucrocuta",0.0717262715140673,
"PRIN","Ephemeroptera","Heptageniidae","Maccaffertium","larva","Maccaffertium",0.0155672014451603,0.0165932526138013
"PRIN","Ephemeroptera","Heptageniidae","Stenonema","larva","Stenonema",1.03021448677992,1.83276506948724
"PRIN","Ephemeroptera","Heptageniidae",,"larva","Heptageniidae",0.0103781342967735,0.0110621684092009
"PRIN","Ephemeroptera","Isonychiidae","Isonychia","larva","Isonychia",0.485956065763089,0.436292350654493
"PRIN","Ephemeroptera","Leptohyphidae","Tricorythodes","larva","Tricorythodes",0.221731097037613,0.358803146739848
"PRIN","Ephemeroptera","Leptohyphidae",,"larva","Leptohyphidae",0.186801,0.270429651846834
"PRIN","Ephemeroptera","Leptophlebiidae","Farrodes","larva","Farrodes",0.55186894554676,0.407645889873804
"PRIN","Ephemeroptera","Leptophlebiidae","Paraleptophlebia","larva","Paraleptophlebia",0.229524068845015,
"PRIN","Ephemeroptera","Leptophlebiidae",,"larva","Leptophlebiidae",0.0521973756299512,0.0501056643978159
"PRIN","Hemiptera","Veliidae","Rhagovelia","adult","Rhagovelia",0.241377551261929,0.170727000442003
"PRIN","Plecoptera","Capniidae",,"larva","Capniidae",0.022827952616691,
"PRIN","Plecoptera","Perlidae","Perlesta","larva","Perlesta",0.574760448414743,0.715157204909337
"PRIN","Plecoptera","Perlidae",,"larva","Perlidae",0.018320635077794,0.0237673299059705
"PRIN","Plecoptera","Perlodidae","Hydroperla","larva","Hydroperla",15.4964842134927,1.29067218342153
"PRIN","Trichoptera","Glossosomatidae",,"pupa","Glossosomatidae",0.011401914462615,
"PRIN","Trichoptera","Helicopsychidae","Helicopsyche","larva","Helicopsyche",0.0998089028412296,0.130498415348728
"PRIN","Trichoptera","Helicopsychidae","Helicopsyche","pupa","Helicopsyche",0.283838652894514,0.213821727840212
"PRIN","Trichoptera","Hydropsychidae","Cheumatopsyche","larva","Cheumatopsyche",1.43600836368016,2.3157186571309
"PRIN","Trichoptera","Hydropsychidae","Hydropsyche","larva","Hydropsyche",5.87034545484198,10.4423569914996
"PRIN","Trichoptera","Hydropsychidae",,"larva","Hydropsychidae",0.127004837108412,0.185702258276944
"PRIN","Trichoptera","Hydropsychidae",,"pupa","Hydropsychidae",1.30533480768881,
"PRIN","Trichoptera","Hydroptilidae","Hydroptila","larva","Hydroptila",0.094825170939775,0.133729418449691
"PRIN","Trichoptera","Hydroptilidae","Ochrotrichia","larva","Ochrotrichia",0.128404780451255,0.152548846510772
"PRIN","Trichoptera","Hydroptilidae","Oxyethira","larva","Oxyethira",0.0150969622559499,0.0118885933213958
"PRIN","Trichoptera","Hydroptilidae","Oxyethira","pupa","Oxyethira",0.182430631401839,
"PRIN","Trichoptera","Hydroptilidae",,"larva","Hydroptilidae",0.0233454177874142,0.0271677360066162
"PRIN","Trichoptera","Hydroptilidae",,"pupa","Hydroptilidae",0.178413689388102,0.257895040693448
"PRIN","Trichoptera","Leptoceridae","Oecetis","larva","Oecetis",0.271324867109423,0.525172573650674
"PRIN","Trichoptera","Philopotamidae","Chimarra","larva","Chimarra",0.749875067549792,0.973309335521784
"PRIN","Trichoptera","Philopotamidae",,"larva","Philopotamidae",0.0205054811279749,0.0180327403790651
"PRIN","Trichoptera","Polycentropodidae",,"larva","Polycentropodidae",0.0108187216919624,
"REDB","Coleoptera","Elmidae","Cleptelmis","adult","Cleptelmis",0.000693,
"REDB","Coleoptera","Elmidae","Cleptelmis","larva","Cleptelmis",0.0537461691474718,0.0808170484383646
"REDB","Coleoptera","Elmidae","Heterlimnius","adult","Heterlimnius",0.0847473428245229,0.0738810206211384
"REDB","Coleoptera","Elmidae","Heterlimnius","larva","Heterlimnius",0.120440115498082,0.140142567561503
"REDB","Coleoptera","Elmidae","Narpus","larva","Narpus",0.0782188903255994,0.0903145565329002
"REDB","Coleoptera","Elmidae","Zaitzevia","larva","Zaitzevia",0.005544,0
"REDB","Coleoptera","Elmidae",,"larva","Elmidae",0.0082498650102949,0.00666339800537614
"REDB","Diptera","Ceratopogonidae","Probezzia","larva","Probezzia",0.0279876016636403,
"REDB","Diptera","Ceratopogonidae",,"larva","Ceratopogonidae",0.114048585666758,0.173516674364046
"REDB","Diptera","Chironomidae","Brillia","larva","Brillia",0.012945748895566,0.0136183947460066
"REDB","Diptera","Chironomidae","Brundiniella","larva","Brundiniella",0.0288978745307214,0.0303172218214301
"REDB","Diptera","Chironomidae","Constempellina","larva","Constempellina",0.0027375,0.00405354011945114
"REDB","Diptera","Chironomidae","Corynoneura","larva","Corynoneura",0.00504070385699234,0.00689801817106375
"REDB","Diptera","Chironomidae","Cricotopus","larva","Cricotopus",0.0486211211640456,0.0442462753265038
"REDB","Diptera","Chironomidae","Cricotopus","pupa","Cricotopus",0.0187781589614036,0.0224438805909601
"REDB","Diptera","Chironomidae","Cricotopus/Orthocladius","larva","Cricotopus/Orthocladius",0.0324609806551838,0.0642325485899897
"REDB","Diptera","Chironomidae","Diamesa","pupa","Diamesa",0.0979566058227409,0.0593706687765238
"REDB","Diptera","Chironomidae","Eukiefferiella","larva","Eukiefferiella",0.00816068260072586,0.0107232017901348
"REDB","Diptera","Chironomidae","Eukiefferiella","pupa","Eukiefferiella",0.0139624551044112,0.00981535740194617
"REDB","Diptera","Chironomidae","Heleniella","larva","Heleniella",0.0189796247708833,0.0175457064874141
"REDB","Diptera","Chironomidae","Heleniella","pupa","Heleniella",0.00145396939969729,
"REDB","Diptera","Chironomidae","Larsia","larva","Larsia",0.00143224234992432,0.00154076598045573
"REDB","Diptera","Chironomidae","Micropsectra","larva","Micropsectra",0.048637408511942,0.0557413413842489
"REDB","Diptera","Chironomidae","Micropsectra","pupa","Micropsectra",0.0562146539027549,0.0669079913037185
"REDB","Diptera","Chironomidae","Monodiamesa","larva","Monodiamesa",0.063608331582947,0.104854361859854
"REDB","Diptera","Chironomidae","Nanocladius","larva","Nanocladius",9e-04,
"REDB","Diptera","Chironomidae","Pagastia","larva","Pagastia",0.0311613096674052,0.0291091868273999
"REDB","Diptera","Chironomidae","Parakiefferiella","larva","Parakiefferiella",0.002025,0.00147542366796795
"REDB","Diptera","Chironomidae","Parorthocladius","larva","Parorthocladius",0.00726984699848647,
"REDB","Diptera","Chironomidae","Pentaneura","larva","Pentaneura",0.00225,0.0017858821349686
"REDB","Diptera","Chironomidae","Polypedilum","larva","Polypedilum",0.0548412598969785,0.0724544794857844
"REDB","Diptera","Chironomidae","Radotanypus","larva","Radotanypus",0.0129931421712797,
"REDB","Diptera","Chironomidae","Rheotanytarsus","larva","Rheotanytarsus",0.0152659146729879,0.0215007336578188
"REDB","Diptera","Chironomidae","Stilocladius","larva","Stilocladius",0.018791351246721,
"REDB","Diptera","Chironomidae","Tanytarsus","larva","Tanytarsus",0.0042470752745081,0.00329398403325467
"REDB","Diptera","Chironomidae","Thienemannimyia","larva","Thienemannimyia",0.0311990048346615,0.0377940533717738
"REDB","Diptera","Chironomidae","Tvetenia","larva","Tvetenia",0.0218299050333559,0.0175846558692739
"REDB","Diptera","Chironomidae","Zavrelimyia","larva","Zavrelimyia",0.00145396939969729,
"REDB","Diptera","Chironomidae",,"larva","Chironomidae",0.00701033810474918,0.0078657346031091
"REDB","Diptera","Chironomidae",,"pupa","Chironomidae",0.000225,
"REDB","Diptera","Dixidae","Dixa","larva","Dixa",0.0255492025869621,0.0304630054202448
"REDB","Diptera","Empididae","Chelifera/Metachela","larva","Chelifera/Metachela",0.00145396939969729,
"REDB","Diptera","Empididae","Neoplasta","larva","Neoplasta",0.00223862586626306,0.00264086674571328
"REDB","Diptera","Limoniidae","Eloeophila","larva","Eloeophila",0.0692680397373549,0.0200039410162166
"REDB","Diptera","Psychodidae","Pericoma/Telmatoscopus","larva","Pericoma/Telmatoscopus",0.0251399376925435,0.0350768807522232
"REDB","Diptera","Ptychopteridae","Ptychoptera","larva","Ptychoptera",1.17887499572888,0.896454283894617
"REDB","Diptera","Simuliidae","Prosimulium","larva","Prosimulium",0.00499656466565765,0.00702338023592293
"REDB","Diptera","Simuliidae","Simulium","larva","Simulium",0.0109836643107259,0.0207009345485886
"REDB","Diptera","Simuliidae","Simulium","pupa","Simulium",0.00433104739042657,
"REDB","Diptera","Simuliidae",,"larva","Simuliidae",0.000859656466565765,0.000526841671534771
"REDB","Diptera","Tipulidae","Antocha","larva","Antocha",0.0723334138101526,0.138542589345043
"REDB","Diptera","Tipulidae","Dicranota","larva","Dicranota",0.0221143730960892,0.0185905598357392
"REDB","Diptera","Tipulidae","Hexatoma","larva","Hexatoma",4.68888138674095,6.5914992036368
"REDB","Diptera","Tipulidae","Limnophila","larva","Limnophila",0.0245426018790839,0.0175037196371507
"REDB","Diptera","Tipulidae","Tipula","larva","Tipula",7.76718836303562,9.77755660948188
"REDB","Ephemeroptera","Baetidae","Baetis","larva","Baetis",0.106852914326361,0.188994773055042
"REDB","Ephemeroptera","Baetidae","Diphetor","larva","Diphetor",0.065259237054995,0.0804900403776502
"REDB","Ephemeroptera","Baetidae",,"larva","Baetidae",0.004473,0.00418323695582397
"REDB","Ephemeroptera","Ephemerellidae","Ephemerella","larva","Ephemerella",0.0150557249105983,0.020351534695096
"REDB","Ephemeroptera","Ephemerellidae",,"larva","Ephemerellidae",0.015478,0.0286728381748302
"REDB","Ephemeroptera","Heptageniidae","Cinygmula","larva","Cinygmula",0.0358176652386454,0.0491692233758571
"REDB","Ephemeroptera","Heptageniidae","Epeorus","larva","Epeorus",0.00939467299002914,0.00788265854374352
"REDB","Ephemeroptera","Heptageniidae",,"larva","Heptageniidae",0.00888701026737343,0.00671008038847816
"REDB","Ephemeroptera","Leptophlebiidae","Neoleptophlebia","larva","Neoleptophlebia",0.155980733521076,0.208377977050221
"REDB","Ephemeroptera","Leptophlebiidae","Paraleptophlebia","larva","Paraleptophlebia",0.0156302590663913,0.011310507880742
"REDB","Ephemeroptera","Leptophlebiidae",,"larva","Leptophlebiidae",0.0692784217790164,0.132206469215341
"REDB","Plecoptera","Capniidae",,"larva","Capniidae",0.0474775620933528,0.0589682680469374
"REDB","Plecoptera","Capniidae/Leuctridae","Capniidae/Leuctridae","larva","Capniidae/Leuctridae",0.0115697967539289,0.00829126343537268
"REDB","Plecoptera","Chloroperlidae","Sweltsa","larva","Sweltsa",0.409600447309749,0.450748224590877
"REDB","Plecoptera","Chloroperlidae",,"larva","Chloroperlidae",0.022827952616691,
"REDB","Plecoptera","Nemouridae","Malenka","larva","Malenka",0.142352058154382,
"REDB","Plecoptera","Nemouridae","Zapada","larva","Zapada",0.249560111436231,0.352183181726315
"REDB","Plecoptera","Nemouridae",,"larva","Nemouridae",0.0122321365311372,0.0127670441240707
"REDB","Plecoptera","Perlidae","Hesperoperla","larva","Hesperoperla",2.56639535964486,6.41106835652108
"REDB","Plecoptera","Perlodidae","Isoperla","larva","Isoperla",0.079242068338361,0.0824059540342021
"REDB","Plecoptera","Perlodidae",,"larva","Perlodidae",0.0513282885457373,0.0616798494891883
"REDB","Plecoptera","Taeniopterygidae",,"larva","Taeniopterygidae",0.0596032284163869,0.0934912200749908
"REDB","Trichoptera","Brachycentridae","Micrasema","larva","Micrasema",0.0484895281238629,0.0678821075069552
"REDB","Trichoptera","Glossosomatidae","Glossosoma","larva","Glossosoma",0.00721248112797493,
"REDB","Trichoptera","Hydropsychidae","Arctopsyche","larva","Arctopsyche",1.32107406659078,
"REDB","Trichoptera","Hydropsychidae","Hydropsyche","larva","Hydropsyche",0.405283156519187,0.887217549292635
"REDB","Trichoptera","Hydropsychidae",,"larva","Hydropsychidae",0.0102756014099687,0.0109680766983376
"REDB","Trichoptera","Hydroptilidae","Hydroptila","larva","Hydroptila",0.0290304886065514,0.0397651131227073
"REDB","Trichoptera","Hydroptilidae",,"larva","Hydroptilidae",0.001008,
"REDB","Trichoptera","Hydroptilidae",,"pupa","Hydroptilidae",0.0258035138995013,
"REDB","Trichoptera","Lepidostomatidae","Lepidostoma","larva","Lepidostoma",0.00633912028199373,0.00476989769135679
"REDB","Trichoptera","Limnephilidae","Hesperophylax","larva","Hesperophylax",1.56918816596901,
"REDB","Trichoptera","Limnephilidae",,"larva","Limnephilidae",0.0906941241859463,0.203291931179878
"REDB","Trichoptera","Polycentropodidae",,"larva","Polycentropodidae",0.006552,
"REDB","Trichoptera","Rhyacophilidae","Rhyacophila","larva","Rhyacophila",0.155224156045877,0.299941352560514
"REDB","Trichoptera","Uenoidae","Oligophlebodes","larva","Oligophlebodes",0.033440626405567,0.0443523042890224
"SYCA","Coleoptera","Dytiscidae","Laccophilus","adult","Laccophilus",0.524606886476502,
"SYCA","Coleoptera","Dytiscidae","Leconectes","adult","Leconectes",0.374719204626073,
"SYCA","Coleoptera","Dytiscidae",,"larva","Dytiscidae",1.32524448989167,4.41071065472915
"SYCA","Coleoptera","Hydrophilidae","Enochrus","larva","Enochrus",0.0391496432914831,
"SYCA","Coleoptera","Hydrophilidae","Helochares","larva","Helochares",0.135595748519237,
"SYCA","Coleoptera","Hydrophilidae","Paracymus","adult","Paracymus",0.0416697129731399,
"SYCA","Coleoptera","Hydroscaphidae","Hydroscapha","larva","Hydroscapha",0.00520871412164248,
"SYCA","Coleoptera","Psephenidae","Psephenus","adult","Psephenus",0.0391496432914831,
"SYCA","Diptera","Ceratopogonidae","Atrichopogon","larva","Atrichopogon",0.0027,0.000954594154601839
"SYCA","Diptera","Ceratopogonidae","Bezzia/Palpomyia","larva","Bezzia/Palpomyia",0.0184873650814641,0.0194535745343108
"SYCA","Diptera","Ceratopogonidae","Dasyhelea","larva","Dasyhelea",0.0159272680933035,0.0228120924880301
"SYCA","Diptera","Ceratopogonidae","Stilobezzia","larva","Stilobezzia",0.0111126350595915,0.0135850819151244
"SYCA","Diptera","Ceratopogonidae",,"larva","Ceratopogonidae",0.185186266091988,0.271366228270994
"SYCA","Diptera","Ceratopogonidae",,"pupa","Ceratopogonidae",0.0539296216044821,0.0762474168076479
"SYCA","Diptera","Chironomidae","Ablabesmyia","larva","Ablabesmyia",0.0174476327963675,
"SYCA","Diptera","Chironomidae","Alotanypus","larva","Alotanypus",0.00145396939969729,0
"SYCA","Diptera","Chironomidae","Apedilum","larva","Apedilum",0.0381648718560539,0.0814950626958406
"SYCA","Diptera","Chironomidae","Apedilum","pupa","Apedilum",0.0260582928961118,0.0156462392460546
"SYCA","Diptera","Chironomidae","Cardiocladius","larva","Cardiocladius",0.217088573102376,0.209552845667033
"SYCA","Diptera","Chironomidae","Cardiocladius","pupa","Cardiocladius",0.0129931421712797,
"SYCA","Diptera","Chironomidae","Chironomus","larva","Chironomus",0.0246457252500646,0.0504444690206417
"SYCA","Diptera","Chironomidae","Chironomus","pupa","Chironomus",0.042382487424657,
"SYCA","Diptera","Chironomidae","Cladotanytarsus","larva","Cladotanytarsus",0.105381349746169,0.155425971223517
"SYCA","Diptera","Chironomidae","Cladotanytarsus","pupa","Cladotanytarsus",0.0866209478085314,
"SYCA","Diptera","Chironomidae","Corynoneura","larva","Corynoneura",0.00603505701558197,0.00583268577168272
"SYCA","Diptera","Chironomidae","Corynoneura","pupa","Corynoneura",0.002025,
"SYCA","Diptera","Chironomidae","Cricotopus","larva","Cricotopus",0.094428172536133,0.140567848955196
"SYCA","Diptera","Chironomidae","Cricotopus","pupa","Cricotopus",0.0399957372948447,0.0312932181550929
"SYCA","Diptera","Chironomidae","Cricotopus/Orthocladius","larva","Cricotopus/Orthocladius",0.0241436216003891,0.0407009305446391
"SYCA","Diptera","Chironomidae","Cryptotendipes","larva","Cryptotendipes",0.00145396939969729,
"SYCA","Diptera","Chironomidae","Diamesa","larva","Diamesa",0.0243787590996621,0.0299951459650736
"SYCA","Diptera","Chironomidae","Dicrotendipes","larva","Dicrotendipes",0.11970482035479,0.221329926868281
"SYCA","Diptera","Chironomidae","Dicrotendipes","pupa","Dicrotendipes",0.0171320672216757,
"SYCA","Diptera","Chironomidae","Endotribelos","larva","Endotribelos",0.00860834093706471,0.00738177962476554
"SYCA","Diptera","Chironomidae","Eukiefferiella","larva","Eukiefferiella",0.0701101872853356,0.131590743906859
"SYCA","Diptera","Chironomidae","Eukiefferiella","pupa","Eukiefferiella",0.0064043699487135,0.00577204465515516
"SYCA","Diptera","Chironomidae","Euryhapsis","larva","Euryhapsis",0.0313053703511413,0.0768639608051985
"SYCA","Diptera","Chironomidae","Gymnometriocnemus","larva","Gymnometriocnemus",0.00145396939969729,
"SYCA","Diptera","Chironomidae","Hydrobaenus","larva","Hydrobaenus",0.00045,
"SYCA","Diptera","Chironomidae","Krenosmittia","larva","Krenosmittia",0.0712445005851674,
"SYCA","Diptera","Chironomidae","Krenosmittia","pupa","Krenosmittia",0.0159936633966702,0.0165139179169584
"SYCA","Diptera","Chironomidae","Labrundinia","larva","Labrundinia",0.00457935229164998,0.00555367907668988
"SYCA","Diptera","Chironomidae","Larsia","larva","Larsia",0.0497577787629064,0.047465499060043
"SYCA","Diptera","Chironomidae","Lauterborniella","larva","Lauterborniella",0.00701019053192071,0.0062094353501609
"SYCA","Diptera","Chironomidae","Limnophyes","larva","Limnophyes",0.0162744675345867,0.016846902974831
"SYCA","Diptera","Chironomidae","Mesosmittia","larva","Mesosmittia",0.00145396939969729,
"SYCA","Diptera","Chironomidae","Micropsectra","larva","Micropsectra",0.00634873267933405,0.00553967948920889
"SYCA","Diptera","Chironomidae","Nanocladius","larva","Nanocladius",0.0108246849108277,0.0103816687609489
"SYCA","Diptera","Chironomidae","Nanocladius","pupa","Nanocladius",0.00290793879939459,
"SYCA","Diptera","Chironomidae","Nilothauma","larva","Nilothauma",0.00290793879939459,
"SYCA","Diptera","Chironomidae","Onconeura","larva","Onconeura",0.0588244442895567,0.0586890769452377
"SYCA","Diptera","Chironomidae","Orthocladius","larva","Orthocladius",0.126884753633041,0.311682622106044
"SYCA","Diptera","Chironomidae","Orthocladius","pupa","Orthocladius",0.0502679835625469,0.0505707559496383
"SYCA","Diptera","Chironomidae","Parakiefferiella","larva","Parakiefferiella",0.0131742770166605,0.0219009595607137
"SYCA","Diptera","Chironomidae","Parametriocnemus","larva","Parametriocnemus",0.0770739694184288,0.0776995584794767
"SYCA","Diptera","Chironomidae","Parametriocnemus","pupa","Parametriocnemus",0.0534162511485944,0.0420654487434688
"SYCA","Diptera","Chironomidae","Paratanytarsus","larva","Paratanytarsus",0.000225,
"SYCA","Diptera","Chironomidae","Paratendipes","larva","Paratendipes",0.0476345756438011,0.0624552765775532
"SYCA","Diptera","Chironomidae","Pentaneura","larva","Pentaneura",0.0761058980490884,0.091200453886428
"SYCA","Diptera","Chironomidae","Phaenopsectra","larva","Phaenopsectra",0.0983127596526104,0.10273974923511
"SYCA","Diptera","Chironomidae","Polypedilum","larva","Polypedilum",0.150744972945329,0.279740080021229
"SYCA","Diptera","Chironomidae","Polypedilum","pupa","Polypedilum",0.0093956756233605,
"SYCA","Diptera","Chironomidae","Procladius","larva","Procladius",0.00129817551975784,0.00146950610083424
"SYCA","Diptera","Chironomidae","Psectrocladius","larva","Psectrocladius",0.00518543903213733,0.00483545378054592
"SYCA","Diptera","Chironomidae","Pseudochironomus","larva","Pseudochironomus",0.0796964776884662,0.149815985432591
"SYCA","Diptera","Chironomidae","Rheocricotopus","larva","Rheocricotopus",0.0612706716289905,0.097873758239204
"SYCA","Diptera","Chironomidae","Rheocricotopus","pupa","Rheocricotopus",0.0704675671752037,0.0597937135239661
"SYCA","Diptera","Chironomidae","Rheotanytarsus","larva","Rheotanytarsus",0.81625737752634,4.40110461624871
"SYCA","Diptera","Chironomidae","Rheotanytarsus","pupa","Rheotanytarsus",0.000225,
"SYCA","Diptera","Chironomidae","Stictochironomus","larva","Stictochironomus",0.598589525919569,0.616838413276418
"SYCA","Diptera","Chironomidae","Synorthocladius","larva","Synorthocladius",0.064001252877647,0.181702107209379
"SYCA","Diptera","Chironomidae","Synorthocladius","pupa","Synorthocladius",0.0218095409954594,
"SYCA","Diptera","Chironomidae","Tanytarsus","larva","Tanytarsus",0.164041878338776,0.628876501226132
"SYCA","Diptera","Chironomidae","Tanytarsus","pupa","Tanytarsus",0.0704545535292053,0.0938250434328533
"SYCA","Diptera","Chironomidae","Thienemanniella","larva","Thienemanniella",0.0300236602016617,0.0747073099774818
"SYCA","Diptera","Chironomidae","Thienemanniella","pupa","Thienemanniella",0.00673976327963675,0.00586060193106097
"SYCA","Diptera","Chironomidae","Thienemannimyia","larva","Thienemannimyia",0.0721192377689193,0.102317970945585
"SYCA","Diptera","Chironomidae","Thienemannimyia","pupa","Thienemannimyia",0.0198272132569196,0.0270853197373974
"SYCA","Diptera","Chironomidae","Tokunagaia","larva","Tokunagaia",0.0173241895617063,
"SYCA","Diptera","Chironomidae","Zavreliella","larva","Zavreliella",0.000225,
"SYCA","Diptera","Chironomidae","Zavrelimyia","larva","Zavrelimyia",0.0332531511590006,0.0825151531693791
"SYCA","Diptera","Chironomidae",,"larva","Chironomidae",0.00392175570579332,0.00732097524407042
"SYCA","Diptera","Chironomidae",,"pupa","Chironomidae",0.0121226487497524,0.0158041430540749
"SYCA","Diptera","Culicidae","Aedes","larva","Aedes",0.0342641344433513,
"SYCA","Diptera","Culicidae","Anopheles","larva","Anopheles",0.0216552369521329,
"SYCA","Diptera","Culicidae",,"larva","Culicidae",0.00145396939969729,
"SYCA","Diptera","Dixidae","Dixella","larva","Dixella",0.0330761889220969,0.0750871207195316
"SYCA","Diptera","Dixidae",,"pupa","Dixidae",0.075165404986884,
"SYCA","Diptera","Dolichopodidae",,"larva","Dolichopodidae",0.0145396939969729,
"SYCA","Diptera","Empididae","Hemerodromia","larva","Hemerodromia",0.00958085252948819,0.0103048052548212
"SYCA","Diptera","Empididae","Roederiodes","larva","Roederiodes",0.0144985462520859,0.00906052799974273
"SYCA","Diptera","Ephydridae",,"larva","Ephydridae",0.0321980810707294,0.0551920939760794
"SYCA","Diptera","Ephydridae",,"pupa","Ephydridae",0.270690461901661,0.192938317702889
"SYCA","Diptera","Limoniidae sp.",,"larva","Limoniidae sp.",0.0129931421712797,
"SYCA","Diptera","Muscidae",,"larva","Muscidae",0.00433104739042657,
"SYCA","Diptera","Psychodidae",,"larva","Psychodidae",0.00145396939969729,
"SYCA","Diptera","Psychodidae",,"pupa","Psychodidae",0.00145396939969729,
"SYCA","Diptera","Simuliidae","Helodon/Prosimulium","larva","Helodon/Prosimulium",0.0807631705789096,0.0646642450283783
"SYCA","Diptera","Simuliidae","Prosimulium","larva","Prosimulium",0.491266438422379,0.479663765885333
"SYCA","Diptera","Simuliidae","Simulium","larva","Simulium",1.94643115758643,3.7011909813612
"SYCA","Diptera","Simuliidae","Simulium","pupa","Simulium",0.1754718698974,0.325128027590151
"SYCA","Diptera","Simuliidae",,"larva","Simuliidae",0.001125,0.000318198051533946
"SYCA","Diptera","Simuliidae",,"pupa","Simuliidae",0.0567719396468969,0.0475396646710627
"SYCA","Diptera","Stratiomyidae","Caloparyphus/Euparyphus","larva","Caloparyphus/Euparyphus",0.0284998709398897,0.0473596458351962
"SYCA","Diptera","Stratiomyidae",,"larva","Stratiomyidae",0.0131443830430623,0.0127317134412192
"SYCA","Diptera","Tabanidae",,"larva","Tabanidae",1.13982540488496,1.95674012441403
"SYCA","Diptera","Tipulidae","Erioptera","larva","Erioptera",0.0328848646817617,0.00664374594710735
"SYCA","Ephemeroptera","Baetidae","Acentrella","larva","Acentrella",0.0871035135945646,0.100516638116306
"SYCA","Ephemeroptera","Baetidae","Baetis","larva","Baetis",0.731706170412873,1.29874332796538
"SYCA","Ephemeroptera","Baetidae","Callibaetis","larva","Callibaetis",1.63428781456615,3.69672160283616
"SYCA","Ephemeroptera","Baetidae","Camelobaetidius","larva","Camelobaetidius",0.0214466466924716,0.0256118800078459
"SYCA","Ephemeroptera","Baetidae","Fallceon","larva","Fallceon",2.03209338978485,11.4761422152469
"SYCA","Ephemeroptera","Baetidae",,"larva","Baetidae",0.267352493055087,0.570239935116195
"SYCA","Ephemeroptera","Caenidae","Caenis","larva","Caenis",0.00323353357419338,0.0018618596359438
"SYCA","Ephemeroptera","Leptohyphidae","Tricorythodes","larva","Tricorythodes",0.102854209911259,0.113095963340524
"SYCA","Ephemeroptera","Leptohyphidae","Vacupernius","larva","Vacupernius",0.12816139532595,0.163130568072613
"SYCA","Ephemeroptera","Leptohyphidae",,"larva","Leptohyphidae",0.0208423208670962,0.0173726116977712
"SYCA","Hemiptera","Belostomatidae","Belostoma","larva","Belostoma",17.5247680039422,
"SYCA","Hemiptera","Corixidae","Graptocorixa","adult","Graptocorixa",1.98684645740352,
"SYCA","Hemiptera","Corixidae",,"larva","Corixidae",0.0526569362927675,0.118298428992366
"SYCA","Hemiptera","Gelastocoridae","Gelastocoris","larva","Gelastocoris",0.0517335474957062,
"SYCA","Hemiptera","Naucoridae","Ambrysus","larva","Ambrysus",0.0323334671848164,
"SYCA","Hemiptera","Veliidae","Microvelia","adult","Microvelia",0.17634302432293,
"SYCA","Megaloptera","Sialidae","Sialis","larva","Sialis",0.0510753961300927,
"SYCA","Plecoptera","Capniidae",,"larva","Capniidae",1.22464345366631,1.80125555135939
"SYCA","Trichoptera","Helicopsychidae","Helicopsyche","larva","Helicopsyche",0.161634148592127,0.24880419596289
"SYCA","Trichoptera","Helicopsychidae","Helicopsyche","pupa","Helicopsyche",0.535094828780356,0.532572225165132
"SYCA","Trichoptera","Hydropsychidae","Cheumatopsyche","larva","Cheumatopsyche",0.165079975137381,0.131458453420076
"SYCA","Trichoptera","Hydropsychidae","Hydropsyche","larva","Hydropsyche",0.0657335773377172,0.0521613620561318
"SYCA","Trichoptera","Hydropsychidae","Smicridea","larva","Smicridea",0.120460072141291,0.196702012435654
"SYCA","Trichoptera","Hydropsychidae",,"larva","Hydropsychidae",0.028013402114953,0.0299128100969392
"SYCA","Trichoptera","Hydropsychidae",,"pupa","Hydropsychidae",1.12711013629856,1.01709250714436
"SYCA","Trichoptera","Hydroptilidae","Agraylea","larva","Agraylea",0.0252436839479123,
"SYCA","Trichoptera","Hydroptilidae","Hydroptila","larva","Hydroptila",0.184447165393527,0.281239686810462
"SYCA","Trichoptera","Hydroptilidae","Leucotrichia","larva","Leucotrichia",0.162178785370377,0.120494793590527
"SYCA","Trichoptera","Hydroptilidae","Ochrotrichia","larva","Ochrotrichia",0.054093608459812,
"SYCA","Trichoptera","Hydroptilidae",,"larva","Hydroptilidae",0.0083664,0.0083624520805802
"SYCA","Trichoptera","Hydroptilidae",,"pupa","Hydroptilidae",0.189510124184491,0.136806757091539
"SYCA","Trichoptera","Leptoceridae","Nectopsyche","larva","Nectopsyche",1.28971878385703,
"SYCA","Trichoptera","Philopotamidae","Chimarra","larva","Chimarra",0.455978504233205,
"TECR","Coleoptera","Dytiscidae",,"larva","Dytiscidae",0.0553954567163676,0.0415098354153836
