"siteID","SampleDate.SampleEvent","Name.Site","Latitude.Site","Longitude.Site","EcosystemType.Site","Type.OrganismStoichiometry","CarbonMean.OrganismStoichiometry","CarbonUnits.OrganismStoichiometry","NitrogenMean.OrganismStoichiometry","NitrogenUnits.OrganismStoichiometry","PhosphorusMean.OrganismStoichiometry","PhosphorusUnits.OrganismStoichiometry","CarbonToNitrogenRatio.OrganismStoichiometry","CarbonToPhosphorusRatio.OrganismStoichiometry","NitrogenToPhosphorusRatio.OrganismStoichiometry"
"COMO",2017-09-07,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",283.36455736,"ugC_cm2",28.23514131,"ugN_cm2",3.83167082,"ugP_cm2",11.70369702,190.71440926,16.29522782
"COMO",2017-09-07,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",253.75722153,"ugC_cm2",28.22563383,"ugN_cm2",1.95069618,"ugP_cm2",10.484367,335.47097284,31.99725581
"COMO",2017-09-07,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",1009.00273661,"ugC_cm2",83.07531997,"ugN_cm2",36.69653082,"ugP_cm2",14.16406232,70.9077174,5.00617096
"COMO",2017-09-07,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",541.20429859,"ugC_cm2",45.84289744,"ugN_cm2",49.60954867,"ugP_cm2",13.76755075,28.13339421,2.04345673
"COMO",2017-09-07,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",1285.95137252,"ugC_cm2",75.90440805,"ugN_cm2",50.32155187,"ugP_cm2",19.75718453,65.90171107,3.3355821
"CARI",2017-08-21,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",145.29390067,"ugC_cm2",14.40793849,"ugN_cm2",0.04099127,"ugP_cm2",11.76015498,9140.75693096,777.2650059
"CARI",2017-08-21,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",129.04904406,"ugC_cm2",11.70843724,"ugN_cm2",0.02140482,"ugP_cm2",12.85355816,15547.81470276,1209.61172867
"CARI",2017-08-21,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",148.32470906,"ugC_cm2",17.49677889,"ugN_cm2",0.02119701,"ugP_cm2",9.88605242,18045.34220981,1825.33345323
"CARI",2017-08-21,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",164.27083333,"ugC_cm2",22.66438071,"ugN_cm2",0.05127805,"ugP_cm2",8.4524792,8261.4273476,977.39694449
"CARI",2017-08-21,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",109.39333957,"ugC_cm2",8.01974231,"ugN_cm2",0.0526808,"ugP_cm2",15.90735504,5355.0644989,336.64078565
"CARI",2017-08-21,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",125.56733167,"ugC_cm2",14.08156692,"ugN_cm2",0.0655133,"ugP_cm2",10.39903859,4942.80365643,475.31352205
"CARI",2017-08-21,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",126.56151288,"ugC_cm2",9.21358063,"ugN_cm2",0.01226101,"ugP_cm2",16.01919633,26619.59446781,1661.73095775
"OKSR",2017-08-07,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",633.5729946,"ugC_cm2",59.68474647,"ugN_cm2",0.16510806,"ugP_cm2",12.37943465,9895.88284355,799.38083766
"OKSR",2017-08-07,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",23.98806733,"ugC_cm2",2.24700998,"ugN_cm2",0.00704489,"ugP_cm2",12.44966789,8781.06819552,705.32549723
"OKSR",2017-08-07,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",22.76856359,"ugC_cm2",3.49810973,"ugN_cm2",0.01765835,"ugP_cm2",7.59048825,3325.15260412,438.06834199
"OKSR",2017-08-07,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",11.76299501,"ugC_cm2",1.12432918,"ugN_cm2",0.0013217,"ugP_cm2",12.20090201,22951.57990757,1881.13795848
"OKSR",2017-08-07,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",4.0864414,"ugC_cm2",0.3915611,"ugN_cm2",0.00513965,"ugP_cm2",12.17063522,2050.39637931,168.47077765
"OKSR",2017-08-07,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",27.87118703,"ugC_cm2",2.25389776,"ugN_cm2",0.00036908,"ugP_cm2",14.42078035,194744.09289937,13504.40739818
"OKSR",2017-08-07,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",40.61393017,"ugC_cm2",3.38309476,"ugN_cm2",0.0569202,"ugP_cm2",14.00001053,1840.07182105,131.43360262
"OKSR",2017-08-07,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",24.21164838,"ugC_cm2",2.19519451,"ugN_cm2",0.00287032,"ugP_cm2",12.86230658,21753.0209166,1691.22239343
"COMO",2017-08-01,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",162.53818579,"ugC_cm2",14.90648379,"ugN_cm2",0.40601621,"ugP_cm2",12.71591755,1032.37672771,81.18774943
"COMO",2017-08-01,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",215.52431421,"ugC_cm2",20.37027224,"ugN_cm2",3.92347257,"ugP_cm2",12.33863014,141.6614953,11.48113637
"COMO",2017-08-01,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",577.29379676,"ugC_cm2",59.5934123,"ugN_cm2",5.82616376,"ugP_cm2",11.29707845,255.52910506,22.61904316
"COMO",2017-08-01,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",150.48695968,"ugC_cm2",14.284601,"ugN_cm2",2.7974335,"ugP_cm2",12.28565348,138.72836478,11.29189954
"COMO",2017-08-01,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",200.64115752,"ugC_cm2",20.30351205,"ugN_cm2",2.06509767,"ugP_cm2",11.52434801,250.55645614,21.74148646
"COMO",2017-08-01,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",554.53612327,"ugC_cm2",36.07443584,"ugN_cm2",40.44004715,"ugP_cm2",17.92659477,35.36261388,1.9726342
"COMO",2017-08-01,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",1327.3627905,"ugC_cm2",84.67891125,"ugN_cm2",47.83971876,"ugP_cm2",18.28023949,71.55289199,3.91422071
"COMO",2017-08-01,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",1039.38274672,"ugC_cm2",77.68775261,"ugN_cm2",43.09927585,"ugP_cm2",15.60236569,62.19159578,3.98603628
"MCRA",2017-08-01,"mcrae creek neon",44.259598,-122.165554,"Stream","Periphyton",123.0617207,"ugC_cm2",16.37328554,"ugN_cm2",1.49428512,"ugP_cm2",8.76505519,212.38100993,24.23042471
"MCRA",2017-08-01,"mcrae creek neon",44.259598,-122.165554,"Stream","Periphyton",149.79784913,"ugC_cm2",15.34637365,"ugN_cm2",0.54431629,"ugP_cm2",11.38327734,709.70916562,62.34664627
"LECO",2017-07-26,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",644.87583126,"ugC_cm2",87.11201164,"ugN_cm2",0.60141313,"ugP_cm2",8.63307602,2765.2179216,320.3050586
"LECO",2017-07-26,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",422.76226101,"ugC_cm2",56.83219036,"ugN_cm2",1.14578138,"ugP_cm2",8.67499683,951.5259175,109.68602475
"LECO",2017-07-26,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",728.33878845,"ugC_cm2",118.45822943,"ugN_cm2",0.09985453,"ugP_cm2",7.17027331,18810.13170371,2623.34933405
"LECO",2017-07-26,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",624.7989921,"ugC_cm2",63.08977556,"ugN_cm2",4.55330424,"ugP_cm2",11.54911871,353.86680179,30.64015625
"LECO",2017-07-26,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",247.77956151,"ugC_cm2",24.69529302,"ugN_cm2",0.15819825,"ugP_cm2",11.7008875,4039.14983037,345.20029602
"LECO",2017-07-26,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",280.16202846,"ugC_cm2",64.87306332,"ugN_cm2",1.64384052,"ugP_cm2",5.03630908,439.51708572,87.26968084
"LECO",2017-07-26,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",256.78069215,"ugC_cm2",58.46918154,"ugN_cm2",0.51583025,"ugP_cm2",5.12156699,1283.75376987,250.65644386
"LECO",2017-07-26,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",298.04677501,"ugC_cm2",93.59586561,"ugN_cm2",6.18080583,"ugP_cm2",3.71360125,124.35564289,33.48653626
"TOMB",2017-07-26,"lower tombigbee river neon",31.854416,-88.156161,"River","Periphyton",511.2323602,"ugC_cm2",47.52874178,"ugN_cm2",4.57218339,"ugP_cm2",12.54381171,288.35060376,22.98747865
"TOMB",2017-07-26,"lower tombigbee river neon",31.850973,-88.158592,"River","Periphyton",456.49362664,"ugC_cm2",56.94029605,"ugN_cm2",14.12814556,"ugP_cm2",9.3493734,83.32507786,8.91237031
"TOMB",2017-07-26,"lower tombigbee river neon",31.853668,-88.159787,"River","Periphyton",414.51373355,"ugC_cm2",51.95964227,"ugN_cm2",6.19305099,"ugP_cm2",9.30336969,172.6078086,18.55325697
"TOMB",2017-07-26,"lower tombigbee river neon",31.85709,-88.156374,"River","Periphyton",552.67062089,"ugC_cm2",71.38698602,"ugN_cm2",7.14574424,"ugP_cm2",9.02848415,199.45507035,22.09175616
"TOMB",2017-07-26,"lower tombigbee river neon",31.849571,-88.161916,"River","Periphyton",336.71529605,"ugC_cm2",29.70857319,"ugN_cm2",0.04449013,"ugP_cm2",13.21747686,19517.5511325,1476.64727131
"BLUE",2017-07-24,"blue river neon",34.444218,-96.624201,"River","Periphyton",395.40819825,"ugC_cm2",40.97542602,"ugN_cm2",0.80418745,"ugP_cm2",11.25355401,1267.98626628,112.67429521
"BLUE",2017-07-24,"blue river neon",34.444218,-96.624201,"River","Periphyton",405.91734206,"ugC_cm2",39.92861596,"ugN_cm2",1.35437448,"ugP_cm2",11.85552681,772.90303809,65.19347899
"BLUE",2017-07-24,"blue river neon",34.444218,-96.624201,"River","Periphyton",316.92892768,"ugC_cm2",28.25337697,"ugN_cm2",0.27561305,"ugP_cm2",13.08154455,2965.43407297,226.68837473
"BLUE",2017-07-24,"blue river neon",34.444218,-96.624201,"River","Periphyton",659.8072527,"ugC_cm2",53.94092893,"ugN_cm2",5.87962386,"ugP_cm2",14.26481591,289.39679159,20.28745365
"BLUE",2017-07-24,"blue river neon",34.444218,-96.624201,"River","Periphyton",690.27462594,"ugC_cm2",49.23934954,"ugN_cm2",0.17736908,"ugP_cm2",16.34846981,10036.22000228,613.89353996
"BLUE",2017-07-24,"blue river neon",34.444218,-96.624201,"River","Periphyton",591.96971114,"ugC_cm2",45.53049667,"ugN_cm2",9.34206151,"ugP_cm2",15.16228325,163.4116194,10.77750736
"BLUE",2017-07-24,"blue river neon",34.444218,-96.624201,"River","Periphyton",604.43386326,"ugC_cm2",44.09860765,"ugN_cm2",0.18947423,"ugP_cm2",15.98421887,8226.6837902,514.67537187
"BLUE",2017-07-24,"blue river neon",34.444218,-96.624201,"River","Periphyton",415.91817332,"ugC_cm2",34.32839776,"ugN_cm2",0.26433915,"ugP_cm2",14.12933984,4057.63123242,287.177694
"WLOU",2017-07-20,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",207.58525561,"ugC_cm2",15.70152743,"ugN_cm2",1.16230258,"ugP_cm2",15.41778937,460.57830039,29.87317372
"WLOU",2017-07-20,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",353.94150042,"ugC_cm2",29.12037614,"ugN_cm2",2.06068163,"ugP_cm2",14.17431287,442.94189417,31.24962023
"WLOU",2017-07-20,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",228.56670823,"ugC_cm2",15.37713009,"ugN_cm2",1.34730881,"ugP_cm2",17.33425546,437.49389194,25.23868954
"WLOU",2017-07-20,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",257.97360765,"ugC_cm2",44.94461762,"ugN_cm2",2.24672693,"ugP_cm2",6.69368228,296.10869209,44.23704017
"WLOU",2017-07-20,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",242.92799252,"ugC_cm2",30.5104946,"ugN_cm2",1.78735453,"ugP_cm2",9.28529745,350.50403845,37.74828326
"WLOU",2017-07-20,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",572.31071068,"ugC_cm2",47.78881778,"ugN_cm2",7.03347087,"ugP_cm2",13.96603398,209.84003558,15.02502686
"WLOU",2017-07-20,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",638.39240906,"ugC_cm2",38.51366201,"ugN_cm2",12.6616706,"ugP_cm2",19.33038069,130.02380584,6.72639654
"WLOU",2017-07-20,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",501.35685416,"ugC_cm2",35.08001431,"ugN_cm2",21.38758841,"ugP_cm2",16.66689511,60.45208845,3.62707559
"HOPB",2017-07-19,"lower hop brook neon",42.471941,-72.329526,"Stream","Periphyton",553.40321072,"ugC_cm2",65.07793017,"ugN_cm2",1.37193475,"ugP_cm2",9.91688896,1040.24201162,104.89600277
"HOPB",2017-07-19,"lower hop brook neon",42.471941,-72.329526,"Stream","Periphyton",224.15061305,"ugC_cm2",26.65482128,"ugN_cm2",1.36221945,"ugP_cm2",9.80689812,424.34493616,43.27004635
"HOPB",2017-07-19,"lower hop brook neon",42.471941,-72.329526,"Stream","Periphyton",308.36403782,"ugC_cm2",42.75005195,"ugN_cm2",1.36019327,"ugP_cm2",8.41190936,584.64100669,69.50158182
"HOPB",2017-07-19,"lower hop brook neon",42.471941,-72.329526,"Stream","Periphyton",187.77782924,"ugC_cm2",17.87929438,"ugN_cm2",1.81527871,"ugP_cm2",12.24789478,266.76396849,21.78039355
"HOPB",2017-07-19,"lower hop brook neon",42.471941,-72.329526,"Stream","Periphyton",523.1690805,"ugC_cm2",35.19912007,"ugN_cm2",9.76212529,"ugP_cm2",17.33316095,138.20503396,7.97344664
"OKSR",2017-07-19,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",321.69144846,"ugC_cm2",47.24838944,"ugN_cm2",0.05174564,"ugP_cm2",7.93999108,16032.15703402,2019.16562353
"OKSR",2017-07-19,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",120.39359933,"ugC_cm2",35.81083749,"ugN_cm2",0.07668329,"ugP_cm2",3.92063514,4048.82327919,1032.69575812
"OKSR",2017-07-19,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",109.61258313,"ugC_cm2",10.45121571,"ugN_cm2",0.04426434,"ugP_cm2",12.23097584,6386.05416796,522.12139497
"OKSR",2017-07-19,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",142.02311929,"ugC_cm2",13.30169368,"ugN_cm2",0.07746259,"ugP_cm2",12.45144091,4728.1710965,379.72883064
"OKSR",2017-07-19,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",123.31431837,"ugC_cm2",13.27421031,"ugN_cm2",0.02956151,"ugP_cm2",10.83358812,10757.54126343,992.98045546
"OKSR",2017-07-19,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",432.8298005,"ugC_cm2",40.00654613,"ugN_cm2",0.19492934,"ugP_cm2",12.61692736,5726.19462665,453.85016996
"MCDI",2017-07-19,"mcdiffett creek neon",38.945861,-96.443022,"Stream","Periphyton",566.61689526,"ugC_cm2",46.26054655,"ugN_cm2",46.23903782,"ugP_cm2",14.28388247,31.60144213,2.21238464
"MCDI",2017-07-19,"mcdiffett creek neon",38.945861,-96.443022,"Stream","Periphyton",629.93105777,"ugC_cm2",67.29353699,"ugN_cm2",15.57673525,"ugP_cm2",10.91659436,104.29002056,9.55334761
"MCDI",2017-07-19,"mcdiffett creek neon",38.945861,-96.443022,"Stream","Periphyton",923.06883832,"ugC_cm2",58.02940565,"ugN_cm2",4.95422901,"ugP_cm2",18.55040838,480.48981044,25.90184542
"MCDI",2017-07-19,"mcdiffett creek neon",38.945861,-96.443022,"Stream","Periphyton",718.64671654,"ugC_cm2",67.19337074,"ugN_cm2",3.83489194,"ugP_cm2",12.47258652,483.26849693,38.74645377
"MCDI",2017-07-19,"mcdiffett creek neon",38.945861,-96.443022,"Stream","Periphyton",614.48072527,"ugC_cm2",42.96056733,"ugN_cm2",14.36154406,"ugP_cm2",16.68037324,110.34008145,6.61496478
"MAYF",2017-07-18,"mayfield creek neon",32.960365,-87.407688,"Stream","Periphyton",1311.61580424,"ugC_cm2",47.68911056,"ugN_cm2",0.13580632,"ugP_cm2",32.07413302,24906.5077868,776.5294162
"MAYF",2017-07-18,"mayfield creek neon",32.960365,-87.407688,"Stream","Periphyton",1430.57559227,"ugC_cm2",31.3342685,"ugN_cm2",0.25935162,"ugP_cm2",53.24253905,14224.86045633,267.17096349
"MAYF",2017-07-18,"mayfield creek neon",32.960365,-87.407688,"Stream","Periphyton",837.16167914,"ugC_cm2",24.52800291,"ugN_cm2",0.01220906,"ugP_cm2",39.80289481,176828.90535174,4442.61419178
"MAYF",2017-07-18,"mayfield creek neon",32.960365,-87.407688,"Stream","Periphyton",1056.59590607,"ugC_cm2",84.46415212,"ugN_cm2",0.01324813,"ugP_cm2",14.58827711,205674.53472301,14098.61721101
"REDB",2017-07-18,"red butte creek neon",40.783934,-111.797887,"Stream","Periphyton",1164.4292394,"ugC_cm2",54.56400665,"ugN_cm2",7.88710515,"ugP_cm2",24.88710365,380.73398246,15.29844484
"REDB",2017-07-18,"red butte creek neon",40.783934,-111.797887,"Stream","Periphyton",1156.13767664,"ugC_cm2",77.01579385,"ugN_cm2",36.41739401,"ugP_cm2",17.50641686,81.8703901,4.6765932
"REDB",2017-07-18,"red butte creek neon",40.783934,-111.797887,"Stream","Periphyton",645.38092269,"ugC_cm2",35.55621363,"ugN_cm2",11.04868038,"ugP_cm2",21.16742961,150.63707825,7.11645585
"REDB",2017-07-18,"red butte creek neon",40.783934,-111.797887,"Stream","Periphyton",560.59405524,"ugC_cm2",39.24877905,"ugN_cm2",25.52631357,"ugP_cm2",16.65673377,56.63521564,3.40013933
"REDB",2017-07-18,"red butte creek neon",40.783934,-111.797887,"Stream","Periphyton",500.16911822,"ugC_cm2",27.65192321,"ugN_cm2",58.15705221,"ugP_cm2",21.09400473,22.17893349,1.05143304
"ARIK",2017-07-18,"arikaree river neon",39.758206,-102.447148,"Stream","Periphyton",362.74494779,"ugC_cm2",41.79841698,"ugN_cm2",6.69455204,"ugP_cm2",10.12066491,139.7352644,13.8069253
"ARIK",2017-07-18,"arikaree river neon",39.758206,-102.447148,"Stream","Periphyton",365.31849949,"ugC_cm2",39.76919838,"ugN_cm2",5.85342287,"ugP_cm2",10.71253701,160.94887131,15.02434681
"ARIK",2017-07-18,"arikaree river neon",39.758206,-102.447148,"Stream","Periphyton",671.5710256,"ugC_cm2",33.27894493,"ugN_cm2",37.63870411,"ugP_cm2",23.53368353,46.01330819,1.95521063
"POSE",2017-07-18,"posey creek neon",38.89431,-78.147258,"Stream","Periphyton",379.04623857,"ugC_cm2",43.68713633,"ugN_cm2",6.03662718,"ugP_cm2",10.11826667,161.92876615,16.00360729
"POSE",2017-07-18,"posey creek neon",38.89431,-78.147258,"Stream","Periphyton",312.87972776,"ugC_cm2",39.87837697,"ugN_cm2",6.25665004,"ugP_cm2",9.14971271,128.96199161,14.09464927
"POSE",2017-07-18,"posey creek neon",38.89431,-78.147258,"Stream","Periphyton",611.76782003,"ugC_cm2",59.21280133,"ugN_cm2",12.01433915,"ugP_cm2",12.04865387,131.31456869,10.89869209
"POSE",2017-07-18,"posey creek neon",38.89431,-78.147258,"Stream","Periphyton",480.97776392,"ugC_cm2",54.97376351,"ugN_cm2",8.66713425,"ugP_cm2",10.20321497,143.11186645,14.0261542
"POSE",2017-07-18,"posey creek neon",38.89431,-78.147258,"Stream","Periphyton",319.26111804,"ugC_cm2",38.16905653,"ugN_cm2",4.22023067,"ugP_cm2",9.75443485,195.09045016,20.00017972
"POSE",2017-07-18,"posey creek neon",38.89431,-78.147258,"Stream","Periphyton",523.38278882,"ugC_cm2",127.88563068,"ugN_cm2",9.03113422,"ugP_cm2",4.77271163,149.45254348,31.31396888
"POSE",2017-07-18,"posey creek neon",38.89431,-78.147258,"Stream","Periphyton",458.7757873,"ugC_cm2",71.60916975,"ugN_cm2",7.89579825,"ugP_cm2",7.47135476,149.84098411,20.05539678
"POSE",2017-07-18,"posey creek neon",38.89431,-78.147258,"Stream","Periphyton",997.090645,"ugC_cm2",43.49593718,"ugN_cm2",17.44596245,"ugP_cm2",26.73335443,147.38927367,5.51331013
"KING",2017-07-13,"kings creek neon",39.105061,-96.603829,"Stream","Periphyton",1010.85032211,"ugC_cm2",42.66235453,"ugN_cm2",8.59860765,"ugP_cm2",27.63182316,303.16907,10.97173604
"KING",2017-07-13,"kings creek neon",39.105061,-96.603829,"Stream","Periphyton",125.98327099,"ugC_cm2",10.04530341,"ugN_cm2",10.35894638,"ugP_cm2",14.62572249,31.3634237,2.14440167
"KING",2017-07-13,"kings creek neon",39.105061,-96.603829,"Stream","Periphyton",606.27400249,"ugC_cm2",36.73217997,"ugN_cm2",5.07974855,"ugP_cm2",19.24818348,307.7888631,15.99054079
"KING",2017-07-13,"kings creek neon",39.105061,-96.603829,"Stream","Periphyton",410.41661471,"ugC_cm2",26.48160848,"ugN_cm2",4.37183084,"ugP_cm2",18.0737421,242.09607854,13.39490611
"KING",2017-07-13,"kings creek neon",39.105061,-96.603829,"Stream","Periphyton",626.42155029,"ugC_cm2",42.46825644,"ugN_cm2",7.02582086,"ugP_cm2",17.20163651,229.93007863,13.36675603
"KING",2017-07-13,"kings creek neon",39.105061,-96.603829,"Stream","Periphyton",461.37494805,"ugC_cm2",36.18038238,"ugN_cm2",6.6890586,"ugP_cm2",14.87128047,177.87510882,11.96098138
"KING",2017-07-13,"kings creek neon",39.105061,-96.603829,"Stream","Periphyton",592.56463009,"ugC_cm2",39.08483998,"ugN_cm2",3.67736908,"ugP_cm2",17.68051432,415.55132902,23.50335072
"KING",2017-07-13,"kings creek neon",39.105061,-96.603829,"Stream","Periphyton",365.68438279,"ugC_cm2",20.691968,"ugN_cm2",19.13959892,"ugP_cm2",20.60972148,49.27195008,2.39071402
"BLWA",2017-07-12,"black warrior river neon",32.538719,-87.799214,"River","Periphyton",462.04571904,"ugC_cm2",38.45215087,"ugN_cm2",10.42425187,"ugP_cm2",14.01302254,114.30526237,8.15707404
"BLWA",2017-07-12,"black warrior river neon",32.540444,-87.797122,"River","Periphyton",1208.37806525,"ugC_cm2",139.91302993,"ugN_cm2",26.18770781,"ugP_cm2",10.07191795,118.99576817,11.81460858
"BLWA",2017-07-12,"black warrior river neon",32.536187,-87.799447,"River","Periphyton",687.97480258,"ugC_cm2",64.44638404,"ugN_cm2",9.33712594,"ugP_cm2",12.44920117,190.01395002,15.26314399
"BLWA",2017-07-12,"black warrior river neon",32.5451,-87.796939,"River","Periphyton",847.95157938,"ugC_cm2",72.23025769,"ugN_cm2",6.23737531,"ugP_cm2",13.69050274,350.5866276,25.60801704
"BLWA",2017-07-12,"black warrior river neon",32.54292,-87.798066,"River","Periphyton",841.2342581,"ugC_cm2",67.85151704,"ugN_cm2",10.21394431,"ugP_cm2",14.45855514,212.39761478,14.69009957
"WALK",2017-07-11,"walker branch neon",35.957378,-84.279251,"Stream","Periphyton",153.60967373,"ugC_cm2",12.09491895,"ugN_cm2",0.20422901,"ugP_cm2",14.81095668,1939.66756328,130.9616661
"WALK",2017-07-11,"walker branch neon",35.957378,-84.279251,"Stream","Periphyton",277.157367,"ugC_cm2",17.15373026,"ugN_cm2",0.00358479,"ugP_cm2",18.84236263,199383.45458995,10581.65891727
"WALK",2017-07-11,"walker branch neon",35.957378,-84.279251,"Stream","Periphyton",506.25919576,"ugC_cm2",36.0347049,"ugN_cm2",0.48732336,"ugP_cm2",16.38398201,2679.05646341,163.51680938
"WALK",2017-07-11,"walker branch neon",35.957378,-84.279251,"Stream","Periphyton",620.49423317,"ugC_cm2",49.07029302,"ugN_cm2",0.04873234,"ugP_cm2",14.74642022,32835.73117874,2226.69167701
"WALK",2017-07-11,"walker branch neon",35.957378,-84.279251,"Stream","Periphyton",341.64791147,"ugC_cm2",32.85047797,"ugN_cm2",0.01532627,"ugP_cm2",12.12842997,57486.85297367,4739.84292573
"WALK",2017-07-11,"walker branch neon",35.957378,-84.279251,"Stream","Periphyton",774.56805902,"ugC_cm2",52.90461347,"ugN_cm2",0.03293849,"ugP_cm2",17.07393193,60643.1995071,3551.80047232
"WALK",2017-07-11,"walker branch neon",35.957378,-84.279251,"Stream","Periphyton",724.74371363,"ugC_cm2",51.54764131,"ugN_cm2",1.16095179,"ugP_cm2",16.39619847,1609.89089036,98.18683846
"WALK",2017-07-11,"walker branch neon",35.957378,-84.279251,"Stream","Periphyton",625.881702,"ugC_cm2",67.02680798,"ugN_cm2",2.60177681,"ugP_cm2",10.88958239,620.36657057,56.9688119
"SYCA",2017-07-11,"sycamore creek neon",33.750993,-111.508091,"Stream","Periphyton",289.4277847,"ugC_cm2",26.35951787,"ugN_cm2",2.40528886,"ugP_cm2",12.80472528,310.31241468,24.23421103
"SYCA",2017-07-11,"sycamore creek neon",33.750993,-111.508091,"Stream","Periphyton",447.77255362,"ugC_cm2",50.24923192,"ugN_cm2",74.51637531,"ugP_cm2",10.39191413,15.49643927,1.49120163
"SYCA",2017-07-11,"sycamore creek neon",33.750993,-111.508091,"Stream","Periphyton",144.39250831,"ugC_cm2",11.27228803,"ugN_cm2",2.34652951,"ugP_cm2",14.93826264,158.68826467,10.62293979
"SYCA",2017-07-11,"sycamore creek neon",33.750993,-111.508091,"Stream","Periphyton",246.93590771,"ugC_cm2",28.3051418,"ugN_cm2",187.07082789,"ugP_cm2",10.17387551,3.40411598,0.33459383
"SYCA",2017-07-11,"sycamore creek neon",33.750993,-111.508091,"Stream","Periphyton",416.53277669,"ugC_cm2",280.82277939,"ugN_cm2",101.89072213,"ugP_cm2",1.72975405,10.54242965,6.09475646
"SYCA",2017-07-11,"sycamore creek neon",33.750993,-111.508091,"Stream","Periphyton",362.39625126,"ugC_cm2",154.22815982,"ugN_cm2",44.55991125,"ugP_cm2",2.74023322,20.97324112,7.65381609
"CARI",2017-07-11,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",130.79353699,"ugC_cm2",12.51756027,"ugN_cm2",0.29816085,"ugP_cm2",12.18524038,1131.25845974,92.83841967
"CARI",2017-07-11,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",170.14640482,"ugC_cm2",15.02795096,"ugN_cm2",0.18755195,"ugP_cm2",13.20354395,2339.52319515,177.18903382
"CARI",2017-07-11,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",122.41209476,"ugC_cm2",12.80055071,"ugN_cm2",0.10951787,"ugP_cm2",11.15226763,2882.47469672,258.46534467
"CARI",2017-07-11,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",107.38050707,"ugC_cm2",8.57735869,"ugN_cm2",0.25254572,"ugP_cm2",14.59954719,1096.50750792,75.10558332
"CARI",2017-07-11,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",143.94700748,"ugC_cm2",13.51782003,"ugN_cm2",0.2334788,"ugP_cm2",12.41833834,1589.9422605,128.03180405
"CARI",2017-07-11,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",116.98955736,"ugC_cm2",8.36699917,"ugN_cm2",0.24786991,"ugP_cm2",16.30590394,1217.16501673,74.64566341
